flight_leg_id,departure_airport,destination_airport,start_time,end_time
67,BLR,MAA,2023-01-02 10:00:00,2023-01-02 11:00:00
68,MAA,BLR,2023-01-02 12:00:00,2023-01-02 13:00:00
69,BLR,MAA,2023-01-01 15:00:00,2023-01-01 16:00:00
70,MAA,BLR,2023-01-01 17:00:00,2023-01-01 18:00:00
71,BLR,MAA,2023-01-02 08:00:00,2023-01-02 09:00:00
72,MAA,BLR,2023-01-02 10:00:00,2023-01-02 11:00:00
73,BLR,MAA,2023-01-01 19:00:00,2023-01-01 20:00:00
74,MAA,BLR,2023-01-01 21:00:00,2023-01-01 22:00:00
75,BLR,MAA,2023-01-02 11:00:00,2023-01-02 12:00:00
76,MAA,BLR,2023-01-02 13:00:00,2023-01-02 14:00:00
77,BLR,MAA,2023-01-01 13:00:00,2023-01-01 14:00:00
78,MAA,BLR,2023-01-01 15:00:00,2023-01-01 16:00:00
79,BLR,MAA,2023-01-02 06:00:00,2023-01-02 07:00:00
80,MAA,BLR,2023-01-02 08:00:00,2023-01-02 09:00:00
81,BLR,MAA,2023-01-01 12:00:00,2023-01-01 13:00:00
82,MAA,BLR,2023-01-01 14:00:00,2023-01-01 15:00:00
83,BLR,MAA,2023-01-02 05:00:00,2023-01-02 06:00:00
84,MAA,BLR,2023-01-02 07:00:00,2023-01-02 08:00:00
85,BLR,MAA,2023-01-01 19:00:00,2023-01-01 20:00:00
86,MAA,BLR,2023-01-01 21:00:00,2023-01-01 22:00:00
87,BLR,MAA,2023-01-02 12:00:00,2023-01-02 13:00:00
88,MAA,BLR,2023-01-02 14:00:00,2023-01-02 15:00:00
89,BLR,MAA,2023-01-02 01:00:00,2023-01-02 02:00:00
90,MAA,BLR,2023-01-02 03:00:00,2023-01-02 04:00:00
91,BLR,MAA,2023-01-02 17:00:00,2023-01-02 18:00:00
92,MAA,BLR,2023-01-02 19:00:00,2023-01-02 20:00:00
93,BLR,MAA,2023-01-01 01:00:00,2023-01-01 02:00:00
94,MAA,BLR,2023-01-01 03:00:00,2023-01-01 04:00:00
95,BLR,MAA,2023-01-01 18:00:00,2023-01-01 19:00:00
96,MAA,BLR,2023-01-01 20:00:00,2023-01-01 21:00:00
