flight_leg_id,departure_airport,destination_airport,start_time,end_time
71,Bangalore,Chennai,7,8
72,Delhi,Calcutta,2,4
73,Mumbai,Bangalore,2,3
74,Mumbai,Calcutta,14,17
75,Delhi,Bangalore,19,21
76,Delhi,Mumbai,10,12
77,Mumbai,Bangalore,2,3
78,Delhi,Calcutta,19,21
79,Chennai,Mumbai,9,11
80,Bangalore,Delhi,15,17
81,Chennai,Mumbai,8,10
82,Calcutta,Mumbai,11,14
83,Mumbai,Delhi,12,14
84,Mumbai,Chennai,4,6
85,Delhi,Bangalore,14,16
86,Bangalore,Delhi,3,5
87,Calcutta,Chennai,18,20
88,Mumbai,Calcutta,12,15
89,Calcutta,Chennai,2,4
90,Mumbai,Chennai,5,7
91,Bangalore,Calcutta,19,22
92,Calcutta,Mumbai,9,12
93,Calcutta,Delhi,5,7
94,Mumbai,Delhi,19,21
95,Mumbai,Calcutta,3,6
96,Chennai,Calcutta,15,17
97,Delhi,Mumbai,18,20
98,Delhi,Bangalore,8,10
99,Calcutta,Bangalore,19,22
100,Delhi,Bangalore,16,18
101,Bangalore,Delhi,4,6
102,Calcutta,Chennai,2,4
103,Chennai,Delhi,2,5
104,Chennai,Mumbai,15,17
105,Mumbai,Bangalore,10,11
106,Mumbai,Delhi,7,9
107,Delhi,Chennai,11,14
108,Mumbai,Bangalore,19,20
109,Delhi,Chennai,11,14
110,Bangalore,Delhi,3,5
111,Mumbai,Calcutta,6,9
112,Bangalore,Chennai,6,7
113,Mumbai,Calcutta,20,23
114,Delhi,Bangalore,14,16
115,Bangalore,Calcutta,5,8
116,Bangalore,Mumbai,12,13
117,Chennai,Delhi,9,12
118,Delhi,Chennai,19,22
119,Calcutta,Chennai,13,15
120,Chennai,Mumbai,20,22
121,Mumbai,Delhi,2,4
122,Calcutta,Chennai,10,12
123,Mumbai,Chennai,16,18
124,Mumbai,Bangalore,7,8
125,Mumbai,Delhi,3,5
126,Calcutta,Delhi,19,21
127,Calcutta,Mumbai,7,10
128,Bangalore,Chennai,19,20
129,Delhi,Calcutta,2,4
130,Chennai,Bangalore,12,13
131,Calcutta,Mumbai,5,8
132,Calcutta,Chennai,14,16
133,Delhi,Mumbai,18,20
134,Bangalore,Chennai,13,14
135,Delhi,Bangalore,7,9
136,Bangalore,Calcutta,19,22
137,Mumbai,Calcutta,15,18
138,Chennai,Mumbai,17,19
139,Delhi,Mumbai,17,19
140,Calcutta,Mumbai,8,11
141,Delhi,Bangalore,10,12
142,Bangalore,Delhi,2,4
143,Calcutta,Chennai,19,21
144,Bangalore,Mumbai,16,17
145,Calcutta,Chennai,5,7
146,Bangalore,Chennai,2,3
147,Chennai,Calcutta,14,16
148,Delhi,Mumbai,7,9
149,Chennai,Mumbai,12,14
150,Calcutta,Delhi,7,9
151,Delhi,Chennai,7,10
152,Calcutta,Chennai,18,20
153,Calcutta,Mumbai,20,23
154,Mumbai,Delhi,2,4
155,Chennai,Calcutta,4,6
156,Mumbai,Delhi,19,21
157,Chennai,Mumbai,10,12
158,Calcutta,Chennai,14,16
159,Mumbai,Bangalore,14,15
160,Calcutta,Mumbai,18,21
161,Mumbai,Bangalore,5,6
162,Delhi,Calcutta,11,13
163,Calcutta,Delhi,14,16
164,Delhi,Bangalore,1,3
165,Bangalore,Delhi,5,7
166,Bangalore,Chennai,8,9
167,Chennai,Delhi,5,8
168,Delhi,Mumbai,13,15
169,Bangalore,Delhi,7,9
170,Calcutta,Delhi,12,14
171,Bangalore,Mumbai,15,16
172,Delhi,Chennai,17,20
173,Chennai,Bangalore,7,8
174,Delhi,Chennai,19,22
175,Bangalore,Mumbai,20,21
176,Calcutta,Bangalore,3,6
177,Chennai,Bangalore,14,15
178,Bangalore,Mumbai,19,20
179,Bangalore,Delhi,10,12
180,Mumbai,Bangalore,7,8
181,Chennai,Calcutta,3,5
182,Chennai,Bangalore,14,15
183,Calcutta,Mumbai,6,9
184,Chennai,Delhi,18,21
185,Delhi,Calcutta,9,11
186,Delhi,Calcutta,8,10
187,Bangalore,Chennai,11,12
188,Calcutta,Chennai,11,13
189,Calcutta,Bangalore,6,9
190,Calcutta,Bangalore,9,12
191,Delhi,Chennai,6,9
192,Mumbai,Calcutta,5,8
193,Mumbai,Delhi,4,6
194,Delhi,Chennai,8,11
195,Delhi,Bangalore,18,20
196,Bangalore,Mumbai,19,20
197,Calcutta,Chennai,5,7
198,Delhi,Bangalore,15,17
199,Chennai,Delhi,4,7
200,Chennai,Delhi,2,5
201,Bangalore,Mumbai,18,19
202,Delhi,Calcutta,2,4
203,Delhi,Mumbai,4,6
204,Calcutta,Delhi,4,6
205,Delhi,Bangalore,16,18
206,Bangalore,Delhi,3,5
207,Chennai,Calcutta,9,11
208,Bangalore,Delhi,15,17
209,Chennai,Bangalore,19,20
210,Mumbai,Bangalore,2,3
211,Chennai,Delhi,15,18
212,Mumbai,Calcutta,13,16
213,Calcutta,Delhi,15,17
214,Bangalore,Calcutta,4,7
215,Chennai,Calcutta,2,4
216,Chennai,Calcutta,5,7
217,Mumbai,Calcutta,5,8
218,Chennai,Delhi,18,21
219,Chennai,Mumbai,8,10
220,Delhi,Calcutta,20,22
221,Mumbai,Calcutta,17,20
222,Bangalore,Chennai,12,13
223,Delhi,Bangalore,12,14
224,Delhi,Calcutta,8,10
225,Delhi,Mumbai,6,8
226,Calcutta,Bangalore,5,8
227,Mumbai,Calcutta,4,7
228,Delhi,Mumbai,1,3
229,Chennai,Mumbai,20,22
230,Chennai,Calcutta,4,6
231,Delhi,Chennai,5,8
232,Mumbai,Bangalore,6,7
233,Bangalore,Calcutta,8,11
234,Bangalore,Mumbai,9,10
235,Mumbai,Delhi,8,10
236,Mumbai,Bangalore,6,7
237,Bangalore,Calcutta,10,13
238,Chennai,Bangalore,17,18
239,Chennai,Bangalore,14,15
240,Calcutta,Delhi,12,14
241,Delhi,Mumbai,20,22
242,Chennai,Mumbai,10,12
243,Delhi,Mumbai,14,16
244,Bangalore,Chennai,5,6
245,Bangalore,Delhi,5,7
246,Bangalore,Mumbai,8,9
247,Delhi,Bangalore,7,9
248,Bangalore,Chennai,16,17
249,Bangalore,Chennai,18,19
250,Calcutta,Mumbai,15,18
251,Chennai,Delhi,20,23
252,Calcutta,Bangalore,6,9
253,Bangalore,Delhi,9,11
254,Chennai,Calcutta,7,9
255,Calcutta,Mumbai,20,23
256,Delhi,Calcutta,7,9
257,Chennai,Calcutta,12,14
258,Bangalore,Mumbai,5,6
259,Bangalore,Calcutta,4,7
260,Chennai,Bangalore,16,17
261,Mumbai,Calcutta,14,17
262,Bangalore,Delhi,11,13
263,Calcutta,Bangalore,18,21
264,Chennai,Delhi,14,17
265,Chennai,Bangalore,11,12
266,Bangalore,Chennai,13,14
267,Mumbai,Calcutta,19,22
268,Calcutta,Chennai,10,12
269,Chennai,Bangalore,20,21
270,Bangalore,Delhi,12,14
271,Calcutta,Bangalore,9,12
272,Delhi,Mumbai,15,17
273,Bangalore,Delhi,17,19
274,Bangalore,Delhi,4,6
275,Mumbai,Delhi,9,11
276,Calcutta,Chennai,16,18
277,Bangalore,Delhi,17,19
278,Chennai,Delhi,8,11
279,Bangalore,Chennai,2,3
280,Delhi,Bangalore,16,18
281,Mumbai,Calcutta,14,17
282,Mumbai,Calcutta,3,6
283,Mumbai,Delhi,20,22
284,Calcutta,Delhi,5,7
285,Calcutta,Chennai,7,9
286,Mumbai,Chennai,9,11
287,Delhi,Mumbai,16,18
288,Chennai,Mumbai,20,22
289,Chennai,Mumbai,20,22
290,Chennai,Delhi,7,10
291,Delhi,Bangalore,15,17
292,Calcutta,Delhi,11,13
293,Calcutta,Chennai,2,4
294,Bangalore,Calcutta,3,6
295,Chennai,Mumbai,11,13
296,Mumbai,Calcutta,12,15
297,Calcutta,Mumbai,19,22
298,Chennai,Mumbai,10,12
299,Chennai,Mumbai,7,9
300,Chennai,Mumbai,18,20
301,Calcutta,Mumbai,5,8
302,Calcutta,Mumbai,1,4
303,Calcutta,Delhi,15,17
304,Delhi,Mumbai,18,20
305,Bangalore,Delhi,18,20
306,Bangalore,Chennai,8,9
307,Chennai,Bangalore,18,19
308,Delhi,Bangalore,6,8
309,Bangalore,Mumbai,1,2
310,Chennai,Calcutta,1,3
311,Chennai,Bangalore,2,3
312,Bangalore,Mumbai,6,7
313,Mumbai,Delhi,5,7
314,Bangalore,Delhi,9,11
315,Mumbai,Bangalore,9,10
316,Mumbai,Calcutta,10,13
317,Chennai,Calcutta,19,21
318,Calcutta,Bangalore,19,22
319,Chennai,Calcutta,2,4
320,Chennai,Calcutta,15,17
321,Calcutta,Bangalore,2,5
322,Bangalore,Delhi,12,14
323,Mumbai,Delhi,5,7
324,Chennai,Bangalore,2,3
325,Mumbai,Chennai,1,3
326,Delhi,Chennai,9,12
327,Chennai,Delhi,19,22
328,Delhi,Mumbai,10,12
329,Mumbai,Calcutta,2,5
330,Bangalore,Mumbai,12,13
331,Chennai,Mumbai,16,18
332,Calcutta,Chennai,10,12
333,Calcutta,Bangalore,9,12
334,Calcutta,Delhi,1,3
335,Mumbai,Chennai,18,20
336,Chennai,Calcutta,12,14
337,Bangalore,Delhi,18,20
338,Bangalore,Delhi,12,14
339,Delhi,Chennai,3,6
340,Delhi,Bangalore,7,9
341,Bangalore,Delhi,6,8
342,Delhi,Mumbai,15,17
343,Mumbai,Bangalore,2,3
344,Chennai,Bangalore,3,4
345,Bangalore,Chennai,2,3
346,Bangalore,Mumbai,20,21
347,Chennai,Calcutta,7,9
348,Chennai,Delhi,19,22
349,Chennai,Bangalore,1,2
350,Delhi,Mumbai,15,17
351,Calcutta,Mumbai,15,18
352,Bangalore,Chennai,1,2
353,Bangalore,Delhi,11,13
354,Mumbai,Delhi,12,14
355,Bangalore,Mumbai,8,9
356,Delhi,Calcutta,9,11
357,Calcutta,Chennai,14,16
358,Delhi,Mumbai,20,22
359,Delhi,Calcutta,19,21
360,Calcutta,Chennai,9,11
361,Delhi,Chennai,14,17
362,Bangalore,Chennai,13,14
363,Chennai,Bangalore,19,20
364,Calcutta,Mumbai,16,19
365,Delhi,Bangalore,17,19
366,Delhi,Mumbai,20,22
367,Bangalore,Mumbai,15,16
368,Mumbai,Bangalore,2,3
369,Delhi,Mumbai,1,3
370,Chennai,Calcutta,9,11
371,Delhi,Chennai,6,9
372,Mumbai,Bangalore,6,7
373,Chennai,Mumbai,12,14
374,Delhi,Bangalore,6,8
375,Bangalore,Calcutta,15,18
376,Bangalore,Chennai,1,2
377,Chennai,Calcutta,17,19
378,Chennai,Calcutta,5,7
379,Chennai,Bangalore,8,9
380,Calcutta,Delhi,13,15
381,Calcutta,Delhi,14,16
382,Mumbai,Chennai,7,9
383,Calcutta,Bangalore,18,21
384,Mumbai,Chennai,17,19
385,Bangalore,Calcutta,6,9
386,Bangalore,Mumbai,16,17
387,Mumbai,Delhi,7,9
388,Delhi,Chennai,4,7
389,Delhi,Chennai,4,7
390,Calcutta,Chennai,17,19
391,Delhi,Chennai,16,19
392,Calcutta,Bangalore,18,21
393,Delhi,Chennai,2,5
394,Chennai,Calcutta,1,3
395,Bangalore,Chennai,15,16
396,Delhi,Mumbai,15,17
397,Delhi,Bangalore,19,21
398,Bangalore,Calcutta,2,5
399,Chennai,Bangalore,8,9
400,Calcutta,Delhi,17,19
401,Mumbai,Chennai,5,7
402,Delhi,Mumbai,18,20
403,Calcutta,Chennai,11,13
404,Bangalore,Chennai,2,3
405,Bangalore,Calcutta,7,10
406,Calcutta,Bangalore,12,15
407,Mumbai,Delhi,15,17
408,Chennai,Bangalore,20,21
409,Chennai,Delhi,13,16
410,Bangalore,Chennai,9,10
411,Mumbai,Chennai,15,17
412,Bangalore,Chennai,12,13
413,Calcutta,Bangalore,12,15
414,Mumbai,Delhi,7,9
415,Mumbai,Calcutta,10,13
416,Mumbai,Calcutta,12,15
417,Bangalore,Chennai,17,18
418,Calcutta,Mumbai,12,15
419,Delhi,Bangalore,6,8
420,Delhi,Mumbai,10,12
421,Mumbai,Delhi,1,3
422,Mumbai,Delhi,9,11
423,Calcutta,Chennai,8,10
424,Delhi,Calcutta,2,4
425,Chennai,Delhi,17,20
426,Chennai,Calcutta,19,21
427,Mumbai,Delhi,3,5
428,Bangalore,Calcutta,20,23
429,Delhi,Chennai,2,5
430,Calcutta,Mumbai,3,6
431,Mumbai,Chennai,18,20
432,Calcutta,Mumbai,6,9
433,Mumbai,Bangalore,18,19
434,Mumbai,Calcutta,12,15
435,Bangalore,Calcutta,12,15
436,Calcutta,Mumbai,20,23
437,Mumbai,Delhi,16,18
438,Delhi,Chennai,5,8
439,Bangalore,Calcutta,5,8
440,Calcutta,Delhi,5,7
441,Calcutta,Delhi,16,18
442,Mumbai,Bangalore,13,14
443,Bangalore,Delhi,17,19
444,Chennai,Delhi,6,9
445,Delhi,Mumbai,16,18
446,Calcutta,Chennai,16,18
447,Bangalore,Mumbai,17,18
448,Calcutta,Chennai,5,7
449,Mumbai,Delhi,11,13
450,Delhi,Bangalore,11,13
451,Bangalore,Mumbai,17,18
452,Calcutta,Bangalore,13,16
453,Delhi,Chennai,10,13
454,Chennai,Bangalore,12,13
455,Calcutta,Bangalore,13,16
456,Delhi,Chennai,3,6
457,Delhi,Bangalore,13,15
458,Calcutta,Bangalore,8,11
459,Chennai,Mumbai,14,16
460,Chennai,Bangalore,18,19
461,Chennai,Calcutta,15,17
462,Calcutta,Bangalore,5,8
463,Calcutta,Chennai,8,10
464,Calcutta,Delhi,2,4
465,Bangalore,Chennai,20,21
466,Delhi,Mumbai,14,16
467,Calcutta,Bangalore,18,21
468,Bangalore,Delhi,9,11
469,Calcutta,Mumbai,12,15
470,Delhi,Bangalore,6,8
471,Delhi,Bangalore,3,5
472,Delhi,Bangalore,2,4
473,Mumbai,Chennai,16,18
474,Delhi,Calcutta,8,10
475,Mumbai,Chennai,20,22
476,Mumbai,Delhi,8,10
477,Delhi,Bangalore,5,7
478,Delhi,Chennai,8,11
479,Calcutta,Mumbai,2,5
480,Mumbai,Delhi,16,18
481,Bangalore,Calcutta,4,7
482,Chennai,Calcutta,13,15
483,Mumbai,Bangalore,8,9
484,Mumbai,Bangalore,7,8
485,Chennai,Delhi,3,6
486,Bangalore,Mumbai,19,20
487,Delhi,Bangalore,10,12
488,Chennai,Delhi,8,11
489,Chennai,Delhi,4,7
490,Chennai,Bangalore,8,9
491,Mumbai,Bangalore,14,15
492,Chennai,Mumbai,6,8
493,Delhi,Calcutta,8,10
494,Chennai,Mumbai,18,20
495,Bangalore,Chennai,15,16
496,Chennai,Delhi,20,23
497,Mumbai,Bangalore,3,4
498,Delhi,Chennai,17,20
499,Mumbai,Bangalore,20,21
500,Mumbai,Chennai,14,16
