flight_leg_id,departure_airport,destination_airport,start_time,end_time
39,Bangalore,Chennai,2023-01-01 02:00:00,2023-01-01 03:00:00
40,Bangalore,Chennai,2023-01-01 11:00:00,2023-01-01 12:00:00
41,Bangalore,Chennai,2023-01-01 15:00:00,2023-01-01 16:00:00
42,Bangalore,Chennai,2023-01-01 02:00:00,2023-01-01 03:00:00
43,Bangalore,Chennai,2023-01-01 18:00:00,2023-01-01 19:00:00
44,Chennai,Bangalore,2023-01-01 05:00:00,2023-01-01 06:00:00
45,Bangalore,Chennai,2023-01-01 10:00:00,2023-01-01 11:00:00
46,Bangalore,Chennai,2023-01-01 17:00:00,2023-01-01 18:00:00
47,Bangalore,Chennai,2023-01-01 05:00:00,2023-01-01 06:00:00
48,Bangalore,Chennai,2023-01-01 20:00:00,2023-01-01 21:00:00
49,Chennai,Bangalore,2023-01-01 18:00:00,2023-01-01 19:00:00
50,Chennai,Bangalore,2023-01-01 04:00:00,2023-01-01 05:00:00
51,Chennai,Bangalore,2023-01-01 11:00:00,2023-01-01 12:00:00
52,Chennai,Bangalore,2023-01-01 04:00:00,2023-01-01 05:00:00
53,Chennai,Bangalore,2023-01-01 16:00:00,2023-01-01 17:00:00
54,Chennai,Bangalore,2023-01-01 07:00:00,2023-01-01 08:00:00
55,Bangalore,Chennai,2023-01-01 20:00:00,2023-01-01 21:00:00
56,Chennai,Bangalore,2023-01-01 11:00:00,2023-01-01 12:00:00
57,Bangalore,Chennai,2023-01-01 09:00:00,2023-01-01 10:00:00
58,Chennai,Bangalore,2023-01-01 02:00:00,2023-01-01 03:00:00
59,Bangalore,Chennai,2023-01-01 08:00:00,2023-01-01 09:00:00
60,Bangalore,Chennai,2023-01-01 17:00:00,2023-01-01 18:00:00
61,Bangalore,Chennai,2023-01-01 10:00:00,2023-01-01 11:00:00
62,Bangalore,Chennai,2023-01-01 17:00:00,2023-01-01 18:00:00
63,Chennai,Bangalore,2023-01-01 15:00:00,2023-01-01 16:00:00
64,Chennai,Bangalore,2023-01-01 09:00:00,2023-01-01 10:00:00
65,Chennai,Bangalore,2023-01-01 15:00:00,2023-01-01 16:00:00
66,Bangalore,Chennai,2023-01-01 18:00:00,2023-01-01 19:00:00
67,Chennai,Bangalore,2023-01-01 03:00:00,2023-01-01 04:00:00
68,Chennai,Bangalore,2023-01-01 02:00:00,2023-01-01 03:00:00
69,Chennai,Bangalore,2023-01-01 19:00:00,2023-01-01 20:00:00
70,Chennai,Bangalore,2023-01-01 05:00:00,2023-01-01 06:00:00
71,Bangalore,Chennai,2023-01-01 07:00:00,2023-01-01 08:00:00
72,Chennai,Bangalore,2023-01-01 01:00:00,2023-01-01 02:00:00
73,Bangalore,Chennai,2023-01-01 05:00:00,2023-01-01 06:00:00
74,Chennai,Bangalore,2023-01-01 11:00:00,2023-01-01 12:00:00
75,Bangalore,Chennai,2023-01-01 02:00:00,2023-01-01 03:00:00
76,Chennai,Bangalore,2023-01-01 16:00:00,2023-01-01 17:00:00
77,Bangalore,Chennai,2023-01-01 15:00:00,2023-01-01 16:00:00
78,Chennai,Bangalore,2023-01-01 19:00:00,2023-01-01 20:00:00
79,Bangalore,Chennai,2023-01-01 14:00:00,2023-01-01 15:00:00
80,Bangalore,Chennai,2023-01-01 08:00:00,2023-01-01 09:00:00
81,Chennai,Bangalore,2023-01-01 01:00:00,2023-01-01 02:00:00
82,Chennai,Bangalore,2023-01-01 05:00:00,2023-01-01 06:00:00
83,Chennai,Bangalore,2023-01-01 08:00:00,2023-01-01 09:00:00
84,Chennai,Bangalore,2023-01-01 12:00:00,2023-01-01 13:00:00
85,Chennai,Bangalore,2023-01-01 04:00:00,2023-01-01 05:00:00
86,Bangalore,Chennai,2023-01-01 03:00:00,2023-01-01 04:00:00
87,Bangalore,Chennai,2023-01-01 20:00:00,2023-01-01 21:00:00
88,Chennai,Bangalore,2023-01-01 14:00:00,2023-01-01 15:00:00
89,Chennai,Bangalore,2023-01-01 03:00:00,2023-01-01 04:00:00
90,Bangalore,Chennai,2023-01-01 18:00:00,2023-01-01 19:00:00
91,Bangalore,Chennai,2023-01-01 09:00:00,2023-01-01 10:00:00
92,Chennai,Bangalore,2023-01-01 06:00:00,2023-01-01 07:00:00
93,Chennai,Bangalore,2023-01-01 10:00:00,2023-01-01 11:00:00
94,Chennai,Bangalore,2023-01-01 02:00:00,2023-01-01 03:00:00
95,Chennai,Bangalore,2023-01-01 03:00:00,2023-01-01 04:00:00
96,Chennai,Bangalore,2023-01-01 15:00:00,2023-01-01 16:00:00
97,Chennai,Bangalore,2023-01-01 06:00:00,2023-01-01 07:00:00
98,Bangalore,Chennai,2023-01-01 12:00:00,2023-01-01 13:00:00
99,Chennai,Bangalore,2023-01-01 08:00:00,2023-01-01 09:00:00
100,Chennai,Bangalore,2023-01-01 06:00:00,2023-01-01 07:00:00
101,Bangalore,Chennai,2023-01-01 03:00:00,2023-01-01 04:00:00
102,Chennai,Bangalore,2023-01-01 15:00:00,2023-01-01 16:00:00
103,Bangalore,Chennai,2023-01-01 08:00:00,2023-01-01 09:00:00
104,Chennai,Bangalore,2023-01-01 05:00:00,2023-01-01 06:00:00
105,Chennai,Bangalore,2023-01-01 01:00:00,2023-01-01 02:00:00
106,Bangalore,Chennai,2023-01-01 06:00:00,2023-01-01 07:00:00
107,Chennai,Bangalore,2023-01-01 19:00:00,2023-01-01 20:00:00
108,Bangalore,Chennai,2023-01-01 01:00:00,2023-01-01 02:00:00
109,Bangalore,Chennai,2023-01-01 06:00:00,2023-01-01 07:00:00
110,Bangalore,Chennai,2023-01-01 04:00:00,2023-01-01 05:00:00
111,Chennai,Bangalore,2023-01-01 03:00:00,2023-01-01 04:00:00
112,Bangalore,Chennai,2023-01-01 10:00:00,2023-01-01 11:00:00
113,Bangalore,Chennai,2023-01-01 06:00:00,2023-01-01 07:00:00
114,Bangalore,Chennai,2023-01-01 02:00:00,2023-01-01 03:00:00
115,Chennai,Bangalore,2023-01-01 20:00:00,2023-01-01 21:00:00
116,Bangalore,Chennai,2023-01-01 03:00:00,2023-01-01 04:00:00
117,Bangalore,Chennai,2023-01-01 15:00:00,2023-01-01 16:00:00
118,Bangalore,Chennai,2023-01-01 03:00:00,2023-01-01 04:00:00
119,Chennai,Bangalore,2023-01-01 16:00:00,2023-01-01 17:00:00
120,Chennai,Bangalore,2023-01-01 11:00:00,2023-01-01 12:00:00
121,Bangalore,Chennai,2023-01-02 03:00:00,2023-01-02 04:00:00
122,Chennai,Bangalore,2023-01-02 07:00:00,2023-01-02 08:00:00
123,Bangalore,Chennai,2023-01-02 03:00:00,2023-01-02 04:00:00
124,Bangalore,Chennai,2023-01-02 04:00:00,2023-01-02 05:00:00
125,Chennai,Bangalore,2023-01-02 20:00:00,2023-01-02 21:00:00
126,Bangalore,Chennai,2023-01-02 12:00:00,2023-01-02 13:00:00
127,Bangalore,Chennai,2023-01-02 18:00:00,2023-01-02 19:00:00
128,Chennai,Bangalore,2023-01-02 03:00:00,2023-01-02 04:00:00
129,Chennai,Bangalore,2023-01-02 04:00:00,2023-01-02 05:00:00
130,Chennai,Bangalore,2023-01-02 14:00:00,2023-01-02 15:00:00
131,Bangalore,Chennai,2023-01-02 06:00:00,2023-01-02 07:00:00
132,Bangalore,Chennai,2023-01-02 09:00:00,2023-01-02 10:00:00
133,Chennai,Bangalore,2023-01-02 02:00:00,2023-01-02 03:00:00
134,Bangalore,Chennai,2023-01-02 08:00:00,2023-01-02 09:00:00
135,Bangalore,Chennai,2023-01-02 14:00:00,2023-01-02 15:00:00
136,Chennai,Bangalore,2023-01-02 09:00:00,2023-01-02 10:00:00
137,Bangalore,Chennai,2023-01-02 16:00:00,2023-01-02 17:00:00
138,Chennai,Bangalore,2023-01-02 03:00:00,2023-01-02 04:00:00
139,Bangalore,Chennai,2023-01-02 19:00:00,2023-01-02 20:00:00
140,Bangalore,Chennai,2023-01-02 08:00:00,2023-01-02 09:00:00
141,Chennai,Bangalore,2023-01-02 20:00:00,2023-01-02 21:00:00
142,Chennai,Bangalore,2023-01-02 02:00:00,2023-01-02 03:00:00
143,Bangalore,Chennai,2023-01-02 02:00:00,2023-01-02 03:00:00
144,Bangalore,Chennai,2023-01-02 02:00:00,2023-01-02 03:00:00
145,Bangalore,Chennai,2023-01-02 07:00:00,2023-01-02 08:00:00
146,Bangalore,Chennai,2023-01-02 06:00:00,2023-01-02 07:00:00
147,Bangalore,Chennai,2023-01-02 17:00:00,2023-01-02 18:00:00
148,Chennai,Bangalore,2023-01-02 10:00:00,2023-01-02 11:00:00
149,Bangalore,Chennai,2023-01-02 14:00:00,2023-01-02 15:00:00
150,Bangalore,Chennai,2023-01-02 04:00:00,2023-01-02 05:00:00
151,Chennai,Bangalore,2023-01-02 12:00:00,2023-01-02 13:00:00
152,Bangalore,Chennai,2023-01-02 09:00:00,2023-01-02 10:00:00
153,Chennai,Bangalore,2023-01-02 01:00:00,2023-01-02 02:00:00
154,Bangalore,Chennai,2023-01-02 04:00:00,2023-01-02 05:00:00
155,Bangalore,Chennai,2023-01-02 10:00:00,2023-01-02 11:00:00
156,Bangalore,Chennai,2023-01-02 12:00:00,2023-01-02 13:00:00
157,Bangalore,Chennai,2023-01-02 11:00:00,2023-01-02 12:00:00
158,Chennai,Bangalore,2023-01-02 09:00:00,2023-01-02 10:00:00
159,Chennai,Bangalore,2023-01-02 16:00:00,2023-01-02 17:00:00
160,Chennai,Bangalore,2023-01-02 17:00:00,2023-01-02 18:00:00
161,Chennai,Bangalore,2023-01-02 20:00:00,2023-01-02 21:00:00
162,Bangalore,Chennai,2023-01-02 02:00:00,2023-01-02 03:00:00
163,Bangalore,Chennai,2023-01-02 02:00:00,2023-01-02 03:00:00
164,Chennai,Bangalore,2023-01-02 05:00:00,2023-01-02 06:00:00
165,Bangalore,Chennai,2023-01-02 03:00:00,2023-01-02 04:00:00
166,Bangalore,Chennai,2023-01-02 09:00:00,2023-01-02 10:00:00
167,Bangalore,Chennai,2023-01-02 14:00:00,2023-01-02 15:00:00
168,Bangalore,Chennai,2023-01-02 08:00:00,2023-01-02 09:00:00
169,Bangalore,Chennai,2023-01-02 12:00:00,2023-01-02 13:00:00
170,Chennai,Bangalore,2023-01-02 08:00:00,2023-01-02 09:00:00
171,Bangalore,Chennai,2023-01-02 11:00:00,2023-01-02 12:00:00
172,Chennai,Bangalore,2023-01-02 19:00:00,2023-01-02 20:00:00
173,Chennai,Bangalore,2023-01-02 05:00:00,2023-01-02 06:00:00
174,Bangalore,Chennai,2023-01-02 12:00:00,2023-01-02 13:00:00
175,Bangalore,Chennai,2023-01-02 05:00:00,2023-01-02 06:00:00
176,Bangalore,Chennai,2023-01-02 19:00:00,2023-01-02 20:00:00
177,Chennai,Bangalore,2023-01-02 02:00:00,2023-01-02 03:00:00
178,Bangalore,Chennai,2023-01-02 04:00:00,2023-01-02 05:00:00
179,Chennai,Bangalore,2023-01-02 17:00:00,2023-01-02 18:00:00
180,Bangalore,Chennai,2023-01-02 07:00:00,2023-01-02 08:00:00
181,Chennai,Bangalore,2023-01-02 19:00:00,2023-01-02 20:00:00
182,Bangalore,Chennai,2023-01-02 07:00:00,2023-01-02 08:00:00
183,Bangalore,Chennai,2023-01-02 02:00:00,2023-01-02 03:00:00
184,Bangalore,Chennai,2023-01-02 11:00:00,2023-01-02 12:00:00
185,Chennai,Bangalore,2023-01-02 20:00:00,2023-01-02 21:00:00
186,Bangalore,Chennai,2023-01-02 07:00:00,2023-01-02 08:00:00
187,Chennai,Bangalore,2023-01-02 01:00:00,2023-01-02 02:00:00
188,Chennai,Bangalore,2023-01-02 01:00:00,2023-01-02 02:00:00
189,Chennai,Bangalore,2023-01-02 11:00:00,2023-01-02 12:00:00
190,Bangalore,Chennai,2023-01-02 20:00:00,2023-01-02 21:00:00
191,Bangalore,Chennai,2023-01-02 17:00:00,2023-01-02 18:00:00
192,Chennai,Bangalore,2023-01-02 18:00:00,2023-01-02 19:00:00
193,Chennai,Bangalore,2023-01-02 15:00:00,2023-01-02 16:00:00
194,Bangalore,Chennai,2023-01-02 15:00:00,2023-01-02 16:00:00
195,Bangalore,Chennai,2023-01-02 10:00:00,2023-01-02 11:00:00
196,Bangalore,Chennai,2023-01-02 15:00:00,2023-01-02 16:00:00
197,Chennai,Bangalore,2023-01-02 19:00:00,2023-01-02 20:00:00
198,Bangalore,Chennai,2023-01-02 13:00:00,2023-01-02 14:00:00
199,Bangalore,Chennai,2023-01-02 01:00:00,2023-01-02 02:00:00
200,Chennai,Bangalore,2023-01-02 07:00:00,2023-01-02 08:00:00
201,Chennai,Bangalore,2023-01-02 16:00:00,2023-01-02 17:00:00
202,Bangalore,Chennai,2023-01-02 10:00:00,2023-01-02 11:00:00
203,Chennai,Bangalore,2023-01-02 13:00:00,2023-01-02 14:00:00
204,Bangalore,Chennai,2023-01-02 03:00:00,2023-01-02 04:00:00
205,Chennai,Bangalore,2023-01-02 09:00:00,2023-01-02 10:00:00
206,Bangalore,Chennai,2023-01-02 05:00:00,2023-01-02 06:00:00
207,Chennai,Bangalore,2023-01-02 04:00:00,2023-01-02 05:00:00
208,Chennai,Bangalore,2023-01-02 20:00:00,2023-01-02 21:00:00
209,Chennai,Bangalore,2023-01-02 04:00:00,2023-01-02 05:00:00
210,Bangalore,Chennai,2023-01-02 11:00:00,2023-01-02 12:00:00
211,Bangalore,Chennai,2023-01-02 07:00:00,2023-01-02 08:00:00
212,Bangalore,Chennai,2023-01-02 13:00:00,2023-01-02 14:00:00
213,Chennai,Bangalore,2023-01-02 12:00:00,2023-01-02 13:00:00
214,Chennai,Bangalore,2023-01-02 19:00:00,2023-01-02 20:00:00
215,Bangalore,Chennai,2023-01-02 20:00:00,2023-01-02 21:00:00
216,Bangalore,Chennai,2023-01-02 16:00:00,2023-01-02 17:00:00
217,Bangalore,Chennai,2023-01-02 02:00:00,2023-01-02 03:00:00
218,Bangalore,Chennai,2023-01-02 15:00:00,2023-01-02 16:00:00
219,Bangalore,Chennai,2023-01-02 19:00:00,2023-01-02 20:00:00
220,Chennai,Bangalore,2023-01-02 10:00:00,2023-01-02 11:00:00
221,Bangalore,Chennai,2023-01-02 18:00:00,2023-01-02 19:00:00
222,Chennai,Bangalore,2023-01-02 08:00:00,2023-01-02 09:00:00
223,Bangalore,Chennai,2023-01-02 02:00:00,2023-01-02 03:00:00
224,Chennai,Bangalore,2023-01-02 08:00:00,2023-01-02 09:00:00
225,Bangalore,Chennai,2023-01-02 01:00:00,2023-01-02 02:00:00
226,Chennai,Bangalore,2023-01-02 17:00:00,2023-01-02 18:00:00
227,Chennai,Bangalore,2023-01-02 07:00:00,2023-01-02 08:00:00
228,Bangalore,Chennai,2023-01-02 01:00:00,2023-01-02 02:00:00
229,Bangalore,Chennai,2023-01-02 17:00:00,2023-01-02 18:00:00
230,Chennai,Bangalore,2023-01-02 01:00:00,2023-01-02 02:00:00
231,Chennai,Bangalore,2023-01-02 05:00:00,2023-01-02 06:00:00
232,Bangalore,Chennai,2023-01-02 06:00:00,2023-01-02 07:00:00
233,Chennai,Bangalore,2023-01-02 02:00:00,2023-01-02 03:00:00
234,Chennai,Bangalore,2023-01-02 18:00:00,2023-01-02 19:00:00
235,Chennai,Bangalore,2023-01-02 15:00:00,2023-01-02 16:00:00
236,Bangalore,Chennai,2023-01-02 04:00:00,2023-01-02 05:00:00
237,Bangalore,Chennai,2023-01-02 08:00:00,2023-01-02 09:00:00
238,Bangalore,Chennai,2023-01-02 11:00:00,2023-01-02 12:00:00
239,Bangalore,Chennai,2023-01-02 13:00:00,2023-01-02 14:00:00
240,Bangalore,Chennai,2023-01-02 01:00:00,2023-01-02 02:00:00
